uid,date,tags,category,tracking number,title,text,region,attack on,complex attack,reporting unit,unit name,type of unit,friendly WIA,friendly KIA,HN WIA,HN KIA,Civ WIA,Civ KIA,Enemy WIA,Enemy KIA,Enemy detained,MGRS,Latitude,Longitude,Originator group,Updated by group,unk1,unk2,Affiliation,DColor,Classification
0x080e0000012240b1465216d47c0adfc1,2009-07-04 12:59:58,Non-Combat Event,Equipment Failure,20096405942SXC2848097920,(NON-COMBAT EVENT) EQUIPMENT FAILURE RPT   TF GRYPHON : 0 INJ/DAM,"Event Title:D12 1255Z
Zone:null
Placename:ISAF #07-356
Outcome:null

04 1255Z JUL 09: BDE REPORTED THAT A OH-58 CRASHED AT GRID XC 2848 9792, BOTH PIOLETS ARE OK,  PLAN OF ACTION GRYPHON IS PUSHING QRF  TO LOCATION.

1330z: QRF SP FENTY SHIELD IN RTE TO CRASH SITE.

1330Z ANP ARE ON SITE:

1353Z QRF ARRIVED AT THE CRASH SITE.

1356Z OH-58 50 M FROM ROAD

1420Z 2ND QRF SP TO FENTY TO PICK UP LOW BOY AND CRANE.


1430Z 2ND QRF WAS CALLED OFF OF MISSION, OH-58 WILL BE SLING LOADED BACK TO JAF.


1451Z 2ND QRF RP FINLY SHIELDS.

1802Z:HHC 4STB QRF ELEMENT WITH EOD SP FOB FINLEY SHIELDS TO CRASH SITE IOT SECURE/DESPOSE OF HELECOPTOR MUNITIONS

1845Z: HHC 4STB QRF ELEMENT WITH EOD RP CRASH SITE

1910Z: EOD REPORTS ALL MUNITIONS WERE DETERMENED SAFE FOR TRANSPORT AND WILL TRANSPORT ALL MUNITIONS BACK TO FOB FINLEY-SHIELDS.

1915Z: HHC 4STB ELEMENTS WITH EOD, ENROUTE TO FINLEY SHIELDS WITH MUNITIONS FROM AIRCRAFT.

1945Z: HHC 4BSTB ELEMENTS WITH EOD RP FOB FINLEY SHIELDS.

EVENT CLOSED",RC EAST,NEUTRAL,,A SIGACTS MANAGER,TF GRYPHON,CF,0,0,0,0,0,0,0,0,0,42SXC2848097920,34.31458282,70.39637756,,A SIGACTS MANAGER,,,NEUTRAL,GREEN,SECRET
27EA94BF-0861-4A72-9785-B196DBE3053E,2009-07-04 13:00:00,Enemy Action,Indirect Fire,41RPR42900183002009-07#0355.01,(ENEMY ACTION) INDIRECT FIRE RPT   D COY LD : 0 INJ/DAM,"D COY LD while on NFO patrol ISO OP PANCHAI PALANG. INS engaged with 2 x unknown IDF rounds. FF are observing in order to PID INS. 

UPDATE 050348D* 
Contact ceased. Nothing further to report. No casualties or damage reported.

***Event closed at 050415D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,D COY LD,CF,0,0,0,0,0,0,0,0,0,41RPR4290018300,31.7913456,64.50939941,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
46355309-1517-911C-C51EEDFF50D79EED,2009-07-04 13:09:00,Enemy Action,Direct Fire,20090704134242SYE2039620601,"(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms,Mortar) 3-61 CAV  : 0 INJ/DAM","TIER 3

********SALTUR*********
S: 3-5 AAF
A: IDF/SAF
L: F  42SYE 20396 20601
    E 42S YE 1966 2083
T: 1739L
U: A/3-61
R: SAF/IDF
*********SALTUR**********

1740: Apache reports SAF VIC 42S YE 1966 2083


1746 Guns Hot Lowell

1746: Firing mtrs VIC 42S YE 1966 2083

 !!!FIRE MISSION!!!
OBS: ye 20800 20600
FU LOC: Lowell 120mm
TGT LOC:ye 1950 1929
MAX ORD:8000 FT MSL[18:02] <APACHE_XRAY> yes IVO draw by TRP 1 and 12.
GTL AZ:210deg
TOF: SEC 30
TGT DESC:TIC
CAN DROP: N/A
 !!!FIRE MISSION!!


1756: Guns Hot Bostick

[17:59] <APACHE_XRAY> 100% Accountability of all personnel

!!!FIRE MISSION!!!
OBS: ye 20800 20600
FU LOC: BOSTICK 155MM
TGT LOC:ye 1919 2029
MAX ORD: 50000 FT MSL
GTL AZ:5934
TOF: SEC105
CAN DROP: N/A
TGT DESC:TIC
 !!!FIRE MISSION!!

1802:  Apache 6 reports west op taking sporadic fire from 42S YE 1959 1967, 42S YE 1919 2039
, and 42S YE 1966 2083
, nothing  constant but still taking SAF.  Ajusting 155 around 42S YE 1919 2039

1827 Guns cold Lowell

1827 Apache reports neg att.  Will keep TIC open till stand to due to this is peak time for usual attacks.  Assessed as about 5 AAF moving in small teams, ineffective fires and went to ground after 155 mission.

unknow if the enemy attacked with mortars or rockets. 


7.62 LINKED	115
5.56 LINKED	230
120 HE	4
frag	2




",RC EAST,ENEMY,,TF MTN Warrior SIGACT Manager,3-61 CAV ,CF,0,0,0,0,0,0,0,0,0,42SYE2039620601,35.40444183,71.42701721,TF MTN Warrior SIGACT Manager,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
05DD7F6B-456A-45AC-B2B1-652E9C68FEDB,2009-07-04 13:27:00,Enemy Action,Direct Fire,41RPR26680096302009-07#0366.01,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) 2 COY 1 WG : 0 INJ/DAM,"2 COY 1 WG reported while conducting a NFO patrol, 1 x INS engaged FF with SAF (GR 41R PR 26375 09801). FF observing in order to PID INS.

UPDATE 050147D* 
Contact ceased. No casualties or damage reported.

***Event closed at 050150D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,2 COY 1 WG,CF,0,0,0,0,0,0,0,0,0,41RPR2668009630,31.71505928,64.33699036,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
462E4927-1517-911C-C52E15A80B9D8304,2009-07-04 13:30:00,Explosive Hazard,IED Explosion,20090704133041SQR8203352155,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) 2-2 : 0 INJ/DAM,"TF Thor 2-2 reported that while conducting a NFO patrol, FF suffered an IED strike resulting in 1x vehicle (MK) damaged.  No casualties reported.  NFI att.
At 1414Z, FF found a Pressure Plate and a yellow jug with white wires in the blast hole.  FF cordoned site and EOD is on site.  At 1504Z, RCP linked up with convoy from Tarin Kowt.   EOD is exploiting site for secondaries.  Husky will be recovered and FF will CM to FOB Frontenac.  NFTR.  Event closed.

ISAF # 07-0358
",RC SOUTH,ENEMY,,TF Thor / TF East JOC Watch,2-2,CF,0,0,0,0,0,0,0,0,0,41SQR8203352155,32.07048798,65.98757935,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
4789DB2E-1517-911C-C5B7C66C74D7BA5F,2009-07-04 13:56:00,Explosive Hazard,IED Found/Cleared,20090704135641RPQ2412770861,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (VOIED) 2/8 USMC : 0 INJ/DAM,"RC South reported a UXO and VOIED(PP) Find: 
FF reported that while conducting a NFO patrol they found 1x 81mm Illum Round.  EOD on site collected.  At 1631Z, FF found 1x VOIED(PP) (Jug with UBE and attached pressure Plate.  EOD on site will exploit.  No casualties or damage reported.  NFI att.
At 2202Z, EOD BIP UXO and IED.  No casualties or damage reported.  NFTR.  Event closed.

ISAF # 07-0361
",RC SOUTH,ENEMY,,MEB A/ TF East JOC Watch,2/8 USMC,CF,0,0,0,0,0,0,0,0,0,41RPQ2412770861,31.36563873,64.30517578,TF East JOC Watch,1ST CEB S2,,,ENEMY,RED,SECRET
47D7F35E-1517-911C-C5C25F79B8F793D1,2009-07-04 13:59:00,Explosive Hazard,IED Found/Cleared,20090704135941RQQ7267090170,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (Components) 4TH ENG BN : 0 INJ/DAM,"RC South reported an IED Find: 
FF reported that while conducting a RCP they found a IED placed in a sand bag.  At 2149Z,  EOD cleared the site.  No casualties or damage reported.  NFTR.  Event closed at 2150Z.

ISAF # 07-0359",RC SOUTH,ENEMY,,TF K / TF East JOC Watch,4th ENG BN,CF,0,0,0,0,0,0,0,0,0,41RQQ7267090170,31.51425934,65.87117767,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
B051B83F-DBB5-4A22-80A0-D928EDE68F03,2009-07-04 14:00:00,Friendly Action,Attack,41RPR38900104002009-07#0363.02,"(FRIENDLY ACTION) ATTACK RPT  (Small Arms,Missile) A SQN LD : 0 INJ/DAM","A SQN LD reported while conducting an offensive patrol ISO OP PANCHAI PALANG, FF observed INS carrying LBW (GR 41R PR 388 113). FF engaged with JAVELIN and GMG. FF will conduct a BDA. Engagement is under ROE. Higher HQ have been informed. Troops were in imminent danger.

UPDATE 0455D*
Contact ceased. FF used 1 x JAVELIN at GR 41R PR 388 113, a fortified position. CIVPID outside 1000m radius and no damage to infrastructure. No casualties or damage reported.

***Event closed at 0510D*",RC SOUTH,FRIEND,,A SIGACTS MANAGER,A SQN LD,CF,0,0,0,0,0,0,0,0,0,41RPR3890010400,31.72058678,64.46603394,RC (S),A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
0x080e0000012243eb3adc160d2fab9e26,2009-07-04 14:00:18,Friendly Action,Medevac,2009642042SWD2383222758,(FRIENDLY ACTION) MEDEVAC RPT   SCALPEL ELEMENT : 0 INJ/DAM,"Event Title:D14 1341Z
Zone:null
Placename:MM(E)07-04L
Outcome:null

9 LINE MEDVAC FOLLOWS

LINE 1-CAMP PHOENIX LZ / 42SWD2383222758

LINE 2- F37.025/ ANY SCALPEL ELEMENT

LINE 3- 1C

LINE 4- A

LINE 5- A1

LINE 6- N

LINE 7- E KNOWN LZ

LINE 8- A1

56 year old Male with loss of bone integrity from a saw blade to left index finger.",RC CAPITAL,FRIEND,,A SIGACTS MANAGER,SCALPEL ELEMENT,CF,0,0,0,0,0,0,0,0,0,42SWD2383222758,34.54626465,69.25974274,,A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
6729BEBC-1517-911C-C50905C50471BB33,2009-07-04 14:30:00,Explosive Hazard,IED Found/Cleared,20091004102041RPR4039816038,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (VOIED) A COY : 0 INJ/DAM,"While maneuvering, A Coy, Light Dragoons confirmed an IED IVO 41RPR4039816038 on a footbridge at 041700Jul09.  EOD was notified and transported to site.  EOD attempted to use PACBOT 5.10 to BIP IED.  EOD repositioned multiple times to keep communications with robot.  Robot finally gave up approx one foot from placing charge.  No further comms could be established (30' line of site).  TL proceeded downrange, retrieved robot and placed charge.  IED BIP'd with unknown power and initiation.  Approx 15lbs of UBE.  Pictures were not taken due to hours of darkness.   NFI.  MC 042030Jul09.

IED consisted of metal container with approx 15 lbs UBE. No power or initiation was confirmed. Suspect pressure initiation.

",RC SOUTH,ENEMY,,755B Tm 8,A Coy,CF,0,0,0,0,0,0,0,0,0,41RPR4039816038,31.77125359,64.48265076,J3 ORSA,J3 ORSA,,,ENEMY,RED,SECRET
7CA1B27B-1517-911C-C5B192B0A855238B,2009-07-04 14:30:00,Explosive Hazard,IED Found/Cleared,20090722142342SUB7993227003,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (Components) ANA / PBG QRF : 0 INJ/DAM,"On 04Jul09, 767/8 responded to an IED reported by ANA through Bravo Battle Group at grid 42SUB7993227003. Upon arrival the team did a remote reconnaissance and discovered a Chinese 107mm Rocket in a tube pointed at the road. The team proceeded to place a charge on the ordnance and disposed of in place. The immediate area was searched for secondaries, however nothing was found.  Team then returned to FOB Warrior.",RC EAST,ENEMY,,767/8,ANA / PBG QRF,ANSF / CF,0,0,0,0,0,0,0,0,0,42SUB7993227003,32.77438736,67.71799469,J3 ORSA,J3 ORSA,,,ENEMY,RED,SECRET
AEDB6F3F-4738-4F79-B590-D7AD8F48F6C2,2009-07-04 14:30:00,Explosive Hazard,Unexploded Ordnance,41SNU12500715002009-07#0365.01,(EXPLOSIVE HAZARD) UNEXPLODED ORDNANCE RPT   PRT : 0 INJ/DAM,"PRT QEN reported that at Qala-I-Naw PRT gate one hand granade had been delivered by HUMINT sources. It was a Russian hand granade F-1 in good conditions. The grids of finding location are unknown. At the moment is safe and secure. It will be destroyed tomorrow morning. NFTR. No casualties or damage reported.

***Event closed at 2013D*",RC WEST,ENEMY,,TF PALADIN LNO,PRT,CF,0,0,0,0,0,0,0,0,0,41SNU1250071500,34.98600769,63.13695908,RC (W),TF PALADIN LNO,,,ENEMY,RED,SECRET
6EDA9B0C-1517-911C-C505DF64409D2A1F,2009-07-04 14:31:00,Explosive Hazard,IED Found/Cleared,20090704120541SNR0751463282,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (VOIED) 2-2 INF : 0 INJ/DAM,"The lead husky operator noticed disturbed earth and marked the site with red ink. RCP conducted interrogation and discovered (1) 5gal bucket, (1) Electric blasting cap, (6) D-cell batteries in a manufactured battery pack, (1) Plastic soap bottle style pressure plate RSP performed.",RC WEST,ENEMY,,J3 ORSA,2-2 INF,CF,0,0,0,0,0,0,0,0,0,41SNR0751463282,32.20608521,63.07973099,J3 ORSA,J3 ORSA,,,ENEMY,RED,SECRET
6AB4E44F-9432-44B0-99DB-053A6FD04BFF,2009-07-04 14:42:00,Enemy Action,Direct Fire,41RPR94800006002009-07#0367.01,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) USPI  : 2 CIV WIA ,"TFK DO reported that INS engaged USPI employees with SAF resulting in 2 x LN wounded (USPI CIVSEC). During engagement INS struck 1 x LN taxi with SAF. 1 x LN taxi brought 2 x LN wounded to COP RATH for medical treatment. BDA: 2 x LN wounded.

***Event closed at 2256D*2 Wounded None(None) Local Civilian
",RC SOUTH,ENEMY,,A SIGACTS MANAGER,USPI ,CIV,0,0,0,0,2,0,0,0,0,41RPR9480000600,31.62407875,65.05381775,RC (S),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
0A318753-EEC3-4AC1-9BE6-193AF90A540C,2009-07-04 14:53:00,Criminal Event,Other,42SVF92400622002009-07#0378,(Criminal Event) Other rpt RC (N),"PRT KDZ reported SAF heard IVO LUDIN (VF 924 622). No recce in this area. LUNA (UAV) personnel reported they heard fire fight with 5 x RPG and SAF from N-E of PRT KDZ. At 2008D*LUNA started to recce the area and reported about 11 x ANP ranger on the LOC TAURUS IVO LUDIN (VF 924 622). ANP reported that the fire fight was between two families IVO LUDIN. During this fight 1 x AC was killed and 2 x AC were injured. ANP was on the scene and had the situation under control. They were investigating and searching for weapons. At 2100D*ANP reported that 2 persons with AK47 were arrested. ANP was moving back to PHQ KDZ.

UPDATE 051100D* 
OCC-P reported: fire fight between two (2) groups. First one was led by PAYENDA son of MOHAMED and the second group was led by KITAB son of AKTAR MOHAMAD how is a well known criminal. ANP calmed the situation with 60 policemen and started investigation by searching houses for weapons. One (1) man was arrested and ANP found 2 (two) weapons in his house (1x AK 47 1x carabine rifle). No further weapons were found. According to OCC-P and police chief Gen Rasaq there has been no casualties. Gen Rasaq told us additionally that ANP arrested 14 other suspicious people to get to know, where these weapons (especially the RPG) are, that were used for the fire fight. ...more... 

Update 112120D* 
Final report from ANP HQ KDZ: They could not figure out weapons indication of source.Two (2) of the suspicious LN mentioned above are still arrested for the time being. No casualties or damage reported.

***Event closed at 2312D*1 Killed None(None) Local Civilian
2 Wounded None(None) Local Civilian
2 Arrested None(None) Local Civilian
",RC NORTH,ENEMY,,A SIGACTS MANAGER,PRT KDZ,ANSF,0,0,0,0,2,1,0,0,0,42SVF9240062200,36.70544052,68.91490936,RC (N),A SIGACTS MANAGER,,,ENEMY,RED,NATO CONFIDENTIAL Releasable to GCTF
6A9B48AC-6324-4F8C-A05C-623FFC8FFC17,2009-07-04 15:40:00,Friendly Action,Escalation of Force,41RPR26890048702009-07#0380,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   IX COY 1 WG : 0 INJ/DAM,"IX COY 1 WG reported that while manning CP (N), FF observed some movement IVO known FP at 41R PR 268 057. 
FF fired some schermully and mini flare but these where ineffective. FF fired 5 x 60mm mortar ILLUM to observe the area. No casualties or damage reported.",RC SOUTH,FRIEND,,A SIGACTS MANAGER,IX COY 1 WG,CF,0,0,0,0,0,0,0,0,0,41RPR2689004870,31.67210197,64.33859253,RC (S),A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
0x080e0000012243c98be4160d6b31d711,2009-07-04 16:41:18,Enemy Action,Direct Fire,20096444142SXD7820068520,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) ANA : 0 INJ/DAM,"Event Title:N1 1638Z
Zone:null
Placename:ISAF# 07-0376
Outcome:null

S:unk
A:SAF
L-F: XD 7820 6852
L-E:UNK
T: 042108LJUL09
U:ANA
R:SAF

2112L: OP Pride Rock reports receiving saf from and unk location , they are shooting 82mm out of the OP abnd 120mm from COP Michigan to target KE2631 (XD 78769 67515).

ASSET: 120MM Michigan
OBS/OBS LOC: Dagger 70
TARGET LOC: KE 2631
ROUNDS/TYPE:  1 rd coor Illum
TARGET REASON/DESC:  RECEIVING SAF INTENT IS TO DESTROY AAF AND PREVENT FURTHER ATTACKS OF THIS NATURE
GTL 
MaxOrd 

2120L: OP Pride Rock Currently not receiving SAF.

TIC CLOSED

120mm: 2x HE, 3x ILLUM",RC EAST,ENEMY,,A SIGACTS MANAGER,ANA,ANSF,0,0,0,0,0,0,0,0,0,42SXD7820068520,34.94353485,70.95137024,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
4C245CD0-1517-911C-C533EDAF4D22CCA0,2009-07-04 18:30:00,Friendly Action,Cache Found/Cleared,20090704183041RPR3809027310,(FRIENDLY ACTION) CACHE FOUND/CLEARED RPT   206 PNRS : 0 INJ/DAM,"***DELAYED REPORT***
RC South reported a Weapons Cache: 
FF reported that while conducting a Offensive Patrol they found a crate of 81mm mortars.  FF marked and avoided.  No casualties or damage reported.  NFTR.  Event closed.

ISAF # 07-0410
",RC SOUTH,FRIEND,,TF H / TF East JOC Watch,206 PNRS,CF,0,0,0,0,0,0,0,0,0,41RPR3809027310,31.87319946,64.45988464,TF East JOC Watch,J3 ORSA,,,FRIEND,BLUE,SECRET
0x080e00000122363019e716d8684c23c7,2009-07-04 16:41:38,Enemy Action,Direct Fire,20096444142SXD8446847869,"(ENEMY ACTION) DIRECT FIRE RPT  (RPG,Small Arms) 1-32 : 0 INJ/DAM","Event Title:N2 1640Z
Zone:null
Placename:ISAF# 07-0376
Outcome:null

S: 6-10 AAF
A:SAF-RPG
L-F:  42SXD 84468 47869
L-E: 42SXD 82900 47600
T:  0910L
U:  2/D/1-32
R: SAF, 105 MM, 120MM, 155MM

1639: FIRE MISSION 105MM AT GRID  42SXD 83974 48446

1640: FIRE MISSION 120MM AT GRID 42SXD 82900 47600


1651: FIRE MISSION 155MM AT GRID 42S XD 82900 47600

1656: END OF FIRE MISSION 105MM AT GRID 42SXD 83974 48446

1658: END OF MISSION 155MM
AT GRID 42S XD 82900 47600

1700: END OF MISSION 120MM AT GRID 42SXD 82900 47600

1701: 2/D/1-32 IS GREEN ON M/W/E 

1702:BDA ICOM CHATTER 1-2 AAF WIA

1727: 
**********CLOSED*********

ROUNDS FIRED:
120MM X 9HE
155MM X 7HE/VT
105MM X 12HE
.50CAL X 600
40MM LINK X  192
7.62LINK X 1200
5.56LINK X 650
AT-4 X 2
60MM X 12
TOW X 2 BOTH ROUNDS ARE HANGFIRES

1735:UPDATE: ALL RPG LANDED NORTH COP BADEL  OUTSIDE OF THE WIRE",RC EAST,ENEMY,,A SIGACTS MANAGER,1-32,CF,0,0,0,0,0,0,0,0,0,42SXD8446847869,34.75630569,71.01542664,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
4791DAD9-1517-911C-C526A45F5EEA4CC6,2009-07-04 16:42:00,Explosive Hazard,IED Explosion,20090704164241RQR5560000900,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED) ANP WITH US PMT IVO  (ROUTE BEATRICE): 0 INJ/DAM,"RC South reported a RCIED Strike and SAF: 
FF reported that while conducting a joint NFO patrol they suffered an RCIED Strike followed by SAF.  FF returned fire and extracted from contact.  Slight damage to sidewalk reported.  FF CM.  No casualties or damage reported.  NFTR.  Event closed at 2040Z.

Update:  TFK C-IED First Look Report assessed 1 x RCIED. (See attached media.)

ISAF # 07-0368
",RC SOUTH,ENEMY,TRUE,TF K / TF East JOC Watch,ANP with US PMT,CF,0,0,0,0,0,0,0,0,0,41RQR5584100859,31.61444664,65.69691467,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
DC066C09-55FA-414E-850F-95D02BC323E4,2009-07-04 17:30:00,Enemy Action,Direct Fire,42SUA02200537002009-07#0370.02,"(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms,RPG) 2-205 RPAC PMT : 0 INJ/DAM","2-205 RPAC PMT reported while conducting a NFO patrol, INS engaged with SAF and RPG. FF QRF deployed to site to support.

UPDATE 050028D* 
The QRF conducted sweep of village and found nothing. INS attacked the Deputy COP house with RPG. Multiple explosions heard, assessed to be 82mm mortars. No casualties reported. Will asses BDA at first light. 

***Event closed at 050104D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,2-205 RPAC PMT,CF,0,0,0,0,0,0,0,0,0,42SUA0220053700,32.102314,66.90376282,RC (S),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
0x080e000001224191061916dbec38f165,2009-07-04 17:31:18,Enemy Action,Indirect Fire,20096453142SWD9950062060,(ENEMY ACTION) INDIRECT FIRE RPT  (Rocket) TF BAYONET : 0 INJ/DAM,"Event Title:N3 1733Z
Zone:null
Placename:ISAF# 07-0377
Outcome:null




****** SALT-UR Report ******
S- Unknown
A- IDF(2rds 107rockets)
L- 42SXD 02170 62225(COP NJL)
 - 42SXD 02787 61990(NJL OP)
 - 42SWD  99500 62060 (Enemy)
T- 04 1732z JUNE 2009
U- Punisher Base / 64.800 (FM)
R- SAF / 120mm/155mm
*************************

1733z: COP Najil recieves IDF(2rds of 107 rockets from 42SWD  99500 62060. US and ANA forces return fire with SAF. 

1st rd exploded outside the COP near OP4 vic XD022620.

2nd rd impacted inside the COP vic ANA op 2 and bear b-huts/no bda on structures, all eqt, structures, personnel are grn

1735z: All IDF has stopped

1738z: UTAMS REPORT POO AS 42S XD 00268 60802. 

1742z: shot-out 120mm ILLUM from COP Najil

1748z: RECEIVED A PHONE CALL FROM A SOURCE, THE ATTACKERS ARE IVO OF SEQUNWATAH MOVING TO THE NORTH, HE HEARS THE MOVEMENT BEHIND THE VILLIAGE, AND TO THE WEST OF THE VILLIAGE

1751z: A LOCAL NATIONAL OBSERVER WATCHING THE FIGHTERS ATT 4PAXs

1803z: shot-out 155mm HE from MHL

1812z:  HUMIT REPORT THAT THE LAST 155 ROUND WAS RIGHT ON TARGET

1813Z: FFE from 155 TGT N15 XD 00318 60925

1831z: EOM for 155 (Total RD count was 12HE)

1832z: EOM for 120( Total RD count was 15HE and 17ILLUM)

1841z: COP Najil return to normal base defense ops.




~BDA will be conducted at 1st light.

   ******CLOSED******



ROUND COUNT
120mm HE:15
        ILLUM:17
155mm HE:12

",RC EAST,ENEMY,,A SIGACTS MANAGER,TF BAYONET,CF,0,0,0,0,0,0,0,0,0,42SWD9950062060,34.89608002,70.08899689,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
496C2FDE-1517-911C-C56DA41516285AB8,2009-07-04 17:35:00,Friendly Action,Cache Found/Cleared,20090704173541RPQ0901921561,(FRIENDLY ACTION) CACHE FOUND/CLEARED RPT   2-8 USMC RCP : 0 INJ/DAM,"2/8 USMC RCP reported that while conducting a NFO patrol, they found a weapons cache and assorted IED making materials.  No casualties or damage reported.  NFI att.

ISAF # 07-0404
",RC SOUTH,FRIEND,,TF East JOC Watch,2-8 USMC RCP,CF,0,0,0,0,0,0,0,0,0,41RPQ0901921561,30.92241096,64.14100647,TF East JOC Watch,A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
472551A2-1517-911C-C57E3EDE21B1AB95,2009-07-04 17:42:00,Explosive Hazard,IED Explosion,20090704174241SPR6518082510,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (VOIED) B CO 2RRF/ANA : 1 HNSF WIA ,"RC South reported an VOIED(PP) Strike: 
FF reported that while conducting a NFO patrol they observed an ANA vehicle strike a VOIED(PP). 1x WIA(CAT A) ANA casualty MEDEVACED to BSN.  No damage reported.  NFTR.  Event closed at 1855Z.

ISAF # 07-0371
",RC SOUTH,ENEMY,,TF H / TF East JOC Watch,B Co 2RRF/ANA,ANSF,0,0,1,0,0,0,0,0,0,41SPR6518082510,32.36735153,64.7556839,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
D33EE9A8-CDA3-42DE-AB3B-A4930C4636BC,2009-07-04 18:14:00,Friendly Action,Escalation of Force,42SWD21400234002009-07#0374.02,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   GBR COY : 0 INJ/DAM,"GBR Coy reported that whilst on a patrol IVO CAMP SOUTER, FF were approached by 1 x unidentified vehicle with 2 x PAX. The leading 2 rifleman went through force escalation drills, hand signals and dragon torch to warn the vehicle of FF presence. The vehicle continued to approach at speed, at which point the lead rifleman engaged with 1 x warning shot to the bonnet of the vehicle. FF returned to SOUTER and are being interviewed IOT ascertain facts of incident. Investigations are on going. No casualties, the vehicle was immobilized. The vehicle was a silver toyota 

***Event closed at 071617D*",RC CAPITAL,FRIEND,,A SIGACTS MANAGER,GBR Coy,CF,0,0,0,0,0,0,0,0,0,42SWD2140023400,34.55210876,69.23325348,RC (C),A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
0x080e00000122363019e716d8684c265b,2009-07-04 18:18:18,Friendly Action,Medevac,20096461842SXD9324850763,(FRIENDLY ACTION) MEDEVAC RPT   2-12 : 0 INJ/DAM,"Event Title:N4 1812Z
Zone:null
Placename:null
Outcome:null

1:42SXD 93248 50763
2: 52.450 CHOSIN 95
3: 2C
4:A
5: 2A
6: N
7: E KNOWN HLZ, IR STROBE
8: A
9: LZ FOB JOYCE
R: PATIENT 1: CONCUSSION WITH MACE SCORE 15/30, OTHERWISE NEUROLOGICALLY INTACT. PATIENT 2: LEFT ORBITAL INJURY R/O ORBITAL FRACTURE

1821:  MM(E) 07-04 FL73(069) DO25(892) W/U 

1837: MM(E) 07-04 FL73(069) DO25(892) W/D FOB JOYCE

1843: MM(E) 07-04 FL73(069) DO25(892) W/U FOB JOYCE ENROUTE  TO FOB FENTY

1903:MM(E) 07-04N FL73(069) DO25(892) W/D JAF MC ",RC EAST,FRIEND,,A SIGACTS MANAGER,2-12,CF,0,0,0,0,0,0,0,0,0,42SXD9324850763,34.78076172,71.11196136,,A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
